alpha tmin tmax
-1.9601187748987603 196026175.9160454 19444787154.48831
-1.9174633981648936 181341011.22134218 21913922348.11986
-1.8632877260230898 202730861.12321824 24479132928.419037
-1.6358705405242144 135594761.96081197 20202593762.195007
-1.8032955693419774 188833238.38254184 26228129837.556637
-1.960699491424103 181203614.97865617 15626337468.853712
-1.5338832299340297 182564125.8399053 12672791173.358126
-1.7799572396061292 135905127.80119893 15315858107.926075
-1.5714115474315584 190049292.10953102 14583203679.389036
-1.6416892344427467 140193219.088555 9537636626.007915
-1.5677576943015201 179364324.89369735 15724028134.695692
-1.5031132516540904 152792192.81606266 9801077589.255947
-1.6226933237192895 195499563.40881526 15346261569.74977
-1.6204803936320265 202718598.8035411 12272649229.640265
-1.9008502328790131 161515792.66144907 16337252936.420313
-1.9001962225250195 239817034.48277202 13678225727.75102
-1.830036173419917 228336116.37952837 12363078816.095507
-1.8376706331596457 164399341.15325972 11112126875.207684
-1.7131842725435849 169353048.06525534 24307004748.61824
-1.7603418418278376 141727352.299573 18782338267.577026
-1.75640879004425 207964573.96033907 19201269721.97283
-2.05212486866924 215714428.3561204 13944108141.637424
-1.938978193045807 213898107.1767506 21733703956.40002
-1.4050318160514998 118679547.5813396 11506100235.296614
-1.877956922750923 176095892.1679122 23408671904.18153
-1.7102003065482414 222397848.3991989 13487574155.467142
-1.7627413033616661 165328777.3426031 26603124739.52395
-1.78719268262062 167783055.39267036 25404805156.778496
-1.885980198767937 197989928.16216478 26802719637.067696
-1.7304883568649538 193244733.6709652 22192075169.381737
-1.9149364607372659 200202607.5340989 24432784846.641426
-1.8076280767389896 179320870.99200705 25710211187.55016
-1.5711853343060789 153135159.40711528 8252683053.970554
-2.0378518196846893 210057492.59769794 14520724677.766422
-1.5591520563321626 102983828.35900971 12240545589.427702
-2.0093170607683875 203143963.17825466 15442606782.276037
-1.6840005908823599 198697902.34547234 10283230384.218237
-1.505086124544159 119309051.72213727 15927396055.130928
-1.8648587613233918 164971798.54950476 20364464371.087597
-1.7443271261061097 170819807.40721032 26812711229.64928
-1.6265644445244258 172293370.8223292 18408426296.57003
-1.8749392040646038 216356389.13363758 10937028934.874023
-1.5076106653394505 122263548.29211657 9989698995.861095
-1.7578419558400828 165981644.4601749 26656502190.23195
-1.5467562502308205 179279949.06586608 11179585666.401403
-1.9429653663040747 220808342.22291932 17951880271.400387
-1.6550132656375203 179847852.44597226 18666280537.092632
-1.7401434451337783 141962059.0265014 21007150981.021748
-1.6826373121323257 191473934.50566137 9566997950.020844
-1.7561748579806093 194814298.40425548 22608434431.54814
-1.6840198285126489 195255675.86169508 17670916350.65158
-1.8581701625492326 174351588.5781968 23186194550.803696
-1.6749585934892068 161728848.54792887 22328916937.116486
-1.941647559272236 199201746.65737084 11609442503.37147
-1.8817862400028196 212605892.4835574 10685823120.895376
-1.7547249641625655 153462333.70610422 23313577821.134083
-1.8857349464856243 175839926.2296626 22781845845.335854
-1.5550097185567233 122814654.9583368 17369071849.44455
-1.7621427186505083 171628636.637649 26042455245.41437
-1.9584683396541485 205451403.22512105 19711281116.70681
-1.8954030094937746 183451862.83443502 26533508083.843826
-1.9568180035792044 186623976.07729867 18034499018.813347
-1.5028884003499714 168153665.85983068 13655778372.21979
-1.4391700116464843 137518330.91203728 10464688849.527122
-1.489271070691283 155904462.08207104 10823854949.607563
-1.6372207662501692 160977761.1444255 20617572646.349323
-2.018871173279465 201289378.9523283 13961563933.61449
-1.6565305356437565 126316542.17507549 17085940510.429182
-1.547288443664662 135437218.56167582 17833981005.859978
-1.6904826160687043 153699776.6054056 22205884373.80388
-1.5885007410003862 106333481.84212947 12100760770.955761
-1.8845035274414281 178030086.50299808 23560105180.245327
-1.9533048104204538 226749570.15414694 15805767051.085524
-1.9115941061369988 201382093.4875691 24145297718.92
-1.5023728230200324 154206769.6088592 10116493415.873491
-1.4823611661672245 126373752.91882877 15458724030.448246
-1.90545938550467 191065537.03549808 26315225173.917282
-1.6495072435473814 212236224.3540269 13082927837.478497
-1.7036772805805818 132233281.23127186 17909154108.157875
-1.8525229765995772 224829402.98006564 11913672797.35689
-1.7357932108084562 143277509.6128596 10713413222.123417
-1.7479891318839949 169746268.4859559 26462570329.4023
-1.9521872743248225 179835700.86198065 15543559040.544872
-1.4808295006324874 138709955.1005536 9651148604.044033
-1.746753486895841 175939385.0904468 25939724509.651928
-1.841475470272365 189910496.6949057 26027886593.00911
-1.947764135056679 216830876.44744456 19016024786.982533
-1.731910286565126 212267461.44840676 17340843213.614014
-1.7415049031667218 154332724.63117373 9916123697.352394
-1.4525944385811194 119283918.55181211 10284372272.403343
-2.028184125225334 203654987.3647975 13379600576.955338
-1.8984980181441933 180777986.42513442 23763265697.689087
-1.8683055849867896 236483820.70328224 13562674523.37573
-1.4560886864895424 107117021.44936107 14931853173.270634
-1.763724424723407 180098337.23261937 25419165691.16883
-1.5504829848279802 130084070.12599091 9306188618.448977
-1.5609128301417063 179733973.58682966 15098515781.156748
-1.800967449573886 176493958.20381385 24818455100.58936
-1.7506627140646402 172629869.3620981 9314300802.879581
-1.9162146518539946 219594472.76456183 19233443109.834587
-1.6172012705089887 118501424.6159214 16498445992.075958
-2.002193992554318 200825220.33501977 15225901419.060696
-1.7000309679861385 121581534.54355967 13860291728.085201
-1.6544379509111842 128724303.5854385 17610324593.096363
-1.8430435355751928 156592958.25436062 17468081501.224434
-1.8108349912546484 184542066.17777 25591266225.915325
-1.691390366178462 151254616.28146327 21732500697.961124
-1.8799253359701908 192928542.4787253 26484536817.727882
-1.7216806655098136 169822360.50975335 24556933925.039875
-1.991023279903534 197798559.5824332 15759653916.572666
-1.9301980178774096 204324192.78395766 21836703327.055138
-2.0141263121402018 204888359.44459355 14831280551.518404
-1.4253539382705602 115941521.89081177 14624345182.549019
-1.9724931521086013 201470696.19781694 17661330163.74974
-1.6950413283098311 177578363.87755114 21283505186.86702
-1.7705220690244807 151159647.51969674 20852231922.191895
-1.7360312853434985 132516381.44015945 17338297464.99472
-1.8678128401133578 157823438.69570112 16325622448.686525
-1.7363905184142274 182810423.79787764 25021354264.04192
-1.8832516196707492 207850097.51781332 23451384084.314377
-1.5786349356240934 143321165.4559579 19405740560.618687
-1.892999895202784 224893366.7355601 17628025072.63828
-1.5982092088467394 171914117.22063968 8991603527.837196
-1.894613680446763 161175313.30698228 16420212561.619644
-1.5393234084873433 124061243.22636378 9964118493.895454
-1.7411975325376434 134447996.01883417 11724575701.819067
-1.4372153782058883 106676610.94911358 14751762556.923462
-2.011724528065241 220655639.7838968 14643545953.068947
-1.7132999351556137 169686603.32740176 23426788608.129795
-1.873560241836767 237627419.8413918 13270835755.395147
-1.89246042120522 186588659.09212628 27491553528.825718
-1.622347609933905 197830448.2475544 14668099326.234
-2.048010370023891 215438247.8332812 13414057825.234383
-1.4422747071368691 137616854.0939841 10665247405.477642
-1.9757574047800361 213895754.55913228 18141019035.040672
-1.7474660427816373 166797397.59778818 26204887402.586384
-2.0073925443112772 208760347.63005885 15834227175.265514
-1.5715203972578364 113200418.88968214 16823558047.032694
-1.8947852468177517 239624515.95758626 13328457536.654516
-1.8581640039528955 162348265.56367293 11779761412.834589
-1.6316394292243444 115212949.69578753 15136475541.556414
-1.8425684607761001 197586493.63065943 10435609850.77927
-1.6026254467663146 175003844.92060027 9249594260.964779
-1.871039164048852 175219324.81354326 22248751460.85433
-1.946011605667587 181565717.96063495 16585596346.986032
-1.6449041917038643 207306027.83132645 13802093192.631197
-1.6997012064001846 151690555.35585323 21878877815.891792
-1.7331102736197748 157564154.10871384 25433475286.67729
-1.5832174853633365 164399825.30682275 8450593819.719556
-1.9214660538416743 212783019.22507688 11251101393.883472
-1.636564016443236 187726069.72435993 9834980189.924458
-1.7443949252388653 187919474.59273824 24205477811.672417
-1.810781075227959 145800423.05008733 15128842231.089233
-1.6748217542076764 158649268.17862743 21662593017.73426
-1.7946170557450876 223961359.1842325 12246969544.146446
-1.9038697964862676 163036986.14469406 12745820802.805784
-1.6864360239036087 201200321.10718268 16476827201.844534
-1.8748901616631493 187157260.32377133 26794957537.76895
-1.4256903194689268 126001752.94317058 14229902336.187384
-1.8939823532086715 215834805.04434076 21778720456.817303
-1.9497391070250507 195824361.17937335 18961022266.697327
-1.7503932555595707 185600283.78523734 24556233845.949745
-1.9446791006904522 175682395.01373234 13018029866.176464
-1.9835654222462489 197781341.71263865 16023306931.382812
-1.8275521074903054 182114896.83144626 24580937424.91068
-1.8645622150402554 206986715.92337844 22206956353.36803
-2.0221802196938308 216173330.40483215 14805417412.72898
-1.7743343630131356 164067489.8626445 24613456603.419575
-1.9482872220371152 192635996.7656407 18917977718.498108
-1.8252926789690744 193828308.02250865 23374967247.168053
-1.8782074716456316 209240436.4434001 22576286297.048195
-1.71363010686242 188572575.42832965 21202289473.94172
-1.8347388421163413 155513456.54188472 17180887824.019012
-1.9714445218072627 199346952.1253661 17166663251.621387
-1.9766228566434791 221336162.60258445 15844111451.12664
-1.7461398615090933 177325326.0089622 25077767837.129814
-1.4265043639578598 106164654.62207116 10833246210.94323
-1.64178781797591 179341015.3462523 17816879804.039707
-1.597793739857099 147957695.91979936 19217470605.768677
-1.9022942817259625 170123948.21209136 12224361422.324286
-1.497769948063298 131018696.7537008 9742571880.098434
-1.8128508534138696 204081986.57048136 10500297068.79093
-1.752274658450541 217603980.76804453 16189017029.149685
-1.603205955855538 126182247.08670107 17874056145.867004
-1.4854352838791647 154103863.9489826 11252324272.309372
-1.5762744101361317 189133512.88640988 14723772666.835375
-1.6611122058628833 168360020.7886698 20081435471.29624
-1.6474197982327585 171799065.6476329 9147008741.20772
-1.7613977380240078 159078726.98500368 24244211489.970753
-1.7400579518801904 127025479.05554006 13859590764.00501
-1.7355733050859543 197532759.81271195 9692495378.203354
-1.880413636400942 179249050.3368435 11203710947.057278
-1.9949921232498231 195976338.4517484 14549151006.750637
-1.7921840744894433 137655573.62450692 13059765158.25802
-1.7266601119734426 208530281.3475267 10668925798.454529
-1.8803767256838777 191403075.86521396 25757262057.200493
-1.7151293378699628 209080673.1725888 10970984947.596779
-1.7519858117414677 141143232.60318407 18380863599.260853
-1.6478248669838291 144466081.5248959 19730730416.625572
-1.495099585927186 135054588.39815605 9521538436.79826
-1.7385836648383548 184500752.35948828 24342516247.471493
-1.848857148790063 229289071.3169465 14646445140.692904
-1.4178831233707343 94359246.33183931 13842785620.299915
-1.8125468315010886 163515640.7555444 22119094258.13205
-1.76712669410697 189786402.86985382 23365162422.775658
-1.8157211927524077 228592722.5218664 14059446253.64432
-1.5385264182823837 123592845.45872636 16589232071.128769
-1.8778749873884941 193488419.73024285 25057148202.796886
-1.7496415374082732 171329756.41634917 25219609892.407227
-1.690198119744408 184404750.91164538 19764642970.430424
-1.6312278870817924 200829802.5158241 14289156730.391071
-1.7021763173838722 187258855.74315837 20417782236.13761
-1.6217423345026674 126794073.67175433 10775075614.521461
-1.5521902881112806 130746865.70432909 9442872192.802872
-1.8954997048135853 226476217.5574989 16805420104.172504
-1.829944578745485 169085850.6766921 21904905212.720074
-1.556113413909991 177180501.6177995 10767007509.338764
-1.9623210727523217 226599625.14123246 12798385616.978098
-1.7168514454140196 183282460.6043427 22034960527.659096
-1.8981833618544983 208804694.51031625 23061413080.67522
-1.7569449910875088 156873242.34868243 23301992966.958843
-1.8010043268960678 157925155.00856364 20720799681.521214
-1.6342214475547954 171800261.07349744 18220061196.168365
-1.5638078229622272 165175934.972967 9056573475.547821
-1.8158608058178731 206315228.4635158 10650537841.688843
-1.7752743317703183 175143454.80490807 24203974561.21576
-1.6233955361861923 149250851.4747075 19417341463.692482
-1.516222928039914 170403822.33694535 12230175816.122374
-1.6686447594467457 127154885.14635405 16513995900.666504
-1.8751719842277013 162203720.252752 17429946725.41687
-1.7262346892433165 190510822.21568552 21593728324.84228
-1.818121735455739 156617967.4082524 18455126386.393997
-1.9425567198673626 186481177.79772183 18344937513.142395
-1.7553697746417485 199018496.02436346 20470593260.856476
-1.8986864521432834 215841456.24088967 11206060799.143028
-1.9298077884619333 201084803.50679255 20738440901.129257
-1.4757739005616912 102509084.58060187 14271942605.657347
-1.9284683951349757 185298340.03983206 19861117465.087753
-1.7088265272032914 152148323.088563 21837692039.798676
-1.7095160748936955 156079402.09406653 22577891759.581924
-1.8963026231598288 221710686.47831765 11686899044.541267
-1.8706141184850216 202531375.0733416 22624135824.206543
-1.7613369150301441 227277190.19120198 13340527082.783777
-1.9024590643607606 196167693.12109455 23734701603.22493
-1.5690902912725164 152648076.2048972 17830102744.402107
-1.8244140841946945 205340839.67789072 20455947967.18949
-1.577633970815072 118354486.77663642 10644641630.061157
-1.9129814404820937 203899829.74692363 22069999030.30322
